# exposure_start_timestamp_us, exposure_end_timestamp_us
54724500143, 54724515139
54724550144, 54724565140
54724600126, 54724615122
54724650131, 54724665127
54724700148, 54724715144
54724750149, 54724765145
54724800147, 54724815143
54724850132, 54724865128
54724900133, 54724915129
54724950134, 54724965130
54725000084, 54725015080
54725050125, 54725065121
54725100118, 54725115114
54725150115, 54725165111
54725200120, 54725215116
54725250122, 54725265118
54725300119, 54725315115
54725350120, 54725365116
54725400121, 54725415117
54725450122, 54725465118
54725500124, 54725515120
54725550121, 54725565117
54725600122, 54725615118
54725650127, 54725665123
54725700128, 54725715124
54725750130, 54725765126
54725800127, 54725815123
54725850128, 54725865124
54725900129, 54725915125
54725950134, 54725965130
54726000084, 54726015080
54726050121, 54726065117
54726100110, 54726115106
54726150127, 54726165123
54726200133, 54726215129
54726250134, 54726265130
54726300135, 54726315131
54726350136, 54726365132
54726400138, 54726415134
54726450135, 54726465131
54726500136, 54726515132
54726550137, 54726565133
54726600139, 54726615135
54726650140, 54726665136
54726700141, 54726715137
54726750138, 54726765134
54726800136, 54726815132
54726850145, 54726865141
54726900146, 54726915142
54726950147, 54726965143
54727000085, 54727015081
54727050122, 54727065118
54727100115, 54727115111
54727150112, 54727165108
54727200117, 54727215113
54727250119, 54727265115
54727300136, 54727315132
54727350137, 54727365133
54727400138, 54727415134
54727450139, 54727465135
54727500141, 54727515137
54727550122, 54727565118
54727600143, 54727615139
54727650144, 54727665140
54727700145, 54727715141
54727750147, 54727765143
54727800144, 54727815140
54727850153, 54727865149
54727900150, 54727915146
54727950151, 54727965147
54728000085, 54728015081
54728050122, 54728065118
54728100115, 54728115111
54728150132, 54728165128
54728200134, 54728215130
54728250115, 54728265111
54728300116, 54728315112
54728350121, 54728365117
54728400123, 54728415119
54728450120, 54728465116
54728500121, 54728515117
54728550126, 54728565122
54728600128, 54728615124
54728650129, 54728665125
54728700130, 54728715126
54728750127, 54728765123
54728800137, 54728815133
54728850134, 54728865130
54728900135, 54728915131
54728950136, 54728965132
54729000082, 54729015078
54729050119, 54729065115
54729100112, 54729115108
54729150109, 54729165105
54729200114, 54729215110
54729250116, 54729265112
54729300113, 54729315109
54729350118, 54729365114
54729400119, 54729415115
54729450120, 54729465116
54729500122, 54729515118
54729550127, 54729565123
54729600120, 54729615116
54729650125, 54729665121
54729700126, 54729715122
54729750128, 54729765124
54729800129, 54729815125
54729850134, 54729865130
54729900127, 54729915123
54729950132, 54729965128
54730000082, 54730015078
54730050115, 54730065111
54730100108, 54730115104
54730150109, 54730165105
54730200131, 54730215127
54730250132, 54730265128
54730300133, 54730315129
54730350114, 54730365110
54730400120, 54730415116
54730450145, 54730465141
54730500138, 54730515134
54730550119, 54730565115
54730600121, 54730615117
54730650126, 54730665122
54730700127, 54730715123
54730750128, 54730765124
54730800126, 54730815122
54730850131, 54730865127
54730900136, 54730915132
54730950137, 54730965133
54731000083, 54731015079
54731050112, 54731065108
54731100129, 54731115125
54731150126, 54731165122
54731200131, 54731215127
54731250133, 54731265129
54731300134, 54731315130
54731350131, 54731365127
54731400132, 54731415128
54731450133, 54731465129
54731500139, 54731515135
54731550140, 54731565136
54731600121, 54731615117
54731650142, 54731665138
54731700123, 54731715119
54731750125, 54731765121
54731800126, 54731815122
54731850127, 54731865123
54731900152, 54731915148
54731950149, 54731965145
54732000079, 54732015075
54732050120, 54732065116
54732100109, 54732115105
54732150110, 54732165106
54732200108, 54732215104
54732250109, 54732265105
54732300114, 54732315110
54732350115, 54732365111
54732400117, 54732415113
54732450122, 54732465118
54732500119, 54732515115
54732550120, 54732565116
54732600122, 54732615118
54732650123, 54732665119
54732700128, 54732715124
54732750129, 54732765125
54732800123, 54732815119
54732850132, 54732865128
54732900133, 54732915129
54732950134, 54732965130
54733000080, 54733015076
54733050125, 54733065121
54733100110, 54733115106
54733150107, 54733165103
54733200112, 54733215108
54733250114, 54733265110
54733300115, 54733315111
54733350112, 54733365108
54733400113, 54733415109
54733450118, 54733465114
54733500120, 54733515116
54733550121, 54733565117
54733600126, 54733615122
54733650119, 54733665115
54733700124, 54733715120
54733750126, 54733765122
54733800123, 54733815119
54733850132, 54733865128
54733900133, 54733915129
54733950130, 54733965126
54734000080, 54734015076
54734050121, 54734065117
54734100110, 54734115106
54734150111, 54734165107
54734200112, 54734215108
54734250114, 54734265110
54734300115, 54734315111
54734350116, 54734365112
54734400121, 54734415117
54734450122, 54734465118
54734500124, 54734515120
54734550125, 54734565121
54734600126, 54734615122
54734650131, 54734665127
54734700136, 54734715132
54734750138, 54734765134
54734800139, 54734815135
54734850144, 54734865140
54734900125, 54734915121
54734950126, 54734965122
54735000080, 54735015076
54735050113, 54735065109
54735100122, 54735115118
54735150119, 54735165115
54735200125, 54735215121
54735250126, 54735265122
54735300127, 54735315123
54735350128, 54735365124
54735400126, 54735415122
54735450127, 54735465123
54735500128, 54735515124
54735550133, 54735565129
54735600135, 54735615131
54735650136, 54735665132
54735700133, 54735715129
54735750134, 54735765130
54735800124, 54735815120
54735850145, 54735865141
54735900146, 54735915142
54735950143, 54735965139
54736000077, 54736015073
54736050114, 54736065110
54736100107, 54736115103
54736150104, 54736165100
54736200105, 54736215101
54736250123, 54736265119
54736300124, 54736315120
54736350121, 54736365117
54736400122, 54736415118
54736450123, 54736465119
54736500125, 54736515121
54736550122, 54736565118
54736600123, 54736615119
54736650124, 54736665120
54736700125, 54736715121
54736750127, 54736765123
54736800124, 54736815120
54736850125, 54736865121
54736900126, 54736915122
54736950127, 54736965123
54737000077, 54737015073
54737050114, 54737065110
54737100123, 54737115119
54737150120, 54737165116
54737200122, 54737215118
54737250123, 54737265119
54737300128, 54737315124
54737350129, 54737365125
54737400123, 54737415119
54737450128, 54737465124
54737500129, 54737515125
54737550130, 54737565126
54737600132, 54737615128
54737650133, 54737665129
54737700126, 54737715122
54737750131, 54737765127
54737800137, 54737815133
54737850134, 54737865130
54737900139, 54737915135
54737950140, 54737965136
54738000078, 54738015074
54738050111, 54738065107
54738100104, 54738115100
54738150125, 54738165121
54738200126, 54738215122
54738250128, 54738265124
54738300125, 54738315121
54738350126, 54738365122
54738400131, 54738415127
54738450128, 54738465124
54738500134, 54738515130
54738550127, 54738565123
54738600128, 54738615124
54738650129, 54738665125
54738700134, 54738715130
54738750136, 54738765132
54738800141, 54738815137
54738850134, 54738865130
54738900139, 54738915135
54738950140, 54738965136
54739000074, 54739015070
54739050115, 54739065111
54739100104, 54739115100
54739150121, 54739165117
54739200123, 54739215119
54739250104, 54739265100
54739300105, 54739315101
54739350106, 54739365102
54739400136, 54739415132
54739450129, 54739465125
54739500110, 54739515106
54739550111, 54739565107
54739600113, 54739615109
54739650114, 54739665110
54739700143, 54739715139
54739750136, 54739765132
54739800126, 54739815122
54739850123, 54739865119
54739900124, 54739915120
54739950125, 54739965121
54740000075, 54740015071
54740050116, 54740065112
54740100105, 54740115101
54740150106, 54740165102
54740200107, 54740215103
54740250109, 54740265105
54740300106, 54740315102
54740350107, 54740365103
54740400112, 54740415108
54740450113, 54740465109
54740500115, 54740515111
54740550120, 54740565116
54740600117, 54740615113
54740650118, 54740665114
54740700119, 54740715115
54740750125, 54740765121
54740800122, 54740815118
54740850135, 54740865131
54740900132, 54740915128
54740950133, 54740965129
54741000075, 54741015071
54741050120, 54741065116
54741100113, 54741115109
54741150106, 54741165102
54741200108, 54741215104
54741250113, 54741265109
54741300118, 54741315114
54741350119, 54741365115
54741400121, 54741415117
54741450114, 54741465110
54741500115, 54741515111
54741550120, 54741565116
54741600122, 54741615118
54741650123, 54741665119
54741700124, 54741715120
54741750121, 54741765117
54741800143, 54741815139
54741850128, 54741865124
54741900129, 54741915125
54741950134, 54741965130
54742000076, 54742015072
54742050117, 54742065113
54742100106, 54742115102
54742150103, 54742165099
54742200108, 54742215104
54742250114, 54742265110
54742300107, 54742315103
54742350112, 54742365108
54742400113, 54742415109
54742450118, 54742465114
54742500120, 54742515116
54742550125, 54742565121
54742600118, 54742615114
54742650123, 54742665119
54742700124, 54742715120
54742750126, 54742765122
54742800131, 54742815127
54742850132, 54742865128
54742900129, 54742915125
54742950130, 54742965126
54743000076, 54743015072
54743050113, 54743065109
54743100106, 54743115102
54743150107, 54743165103
54743200105, 54743215101
54743250106, 54743265102
54743300111, 54743315107
54743350116, 54743365112
54743400118, 54743415114
54743450119, 54743465115
54743500116, 54743515112
54743550121, 54743565117
54743600127, 54743615123
54743650128, 54743665124
54743700133, 54743715129
54743750126, 54743765122
54743800140, 54743815136
54743850133, 54743865129
54743900134, 54743915130
54743950139, 54743965135
54744000073, 54744015069
54744050106, 54744065102
54744100099, 54744115095
54744150124, 54744165120
54744200101, 54744215097
54744250107, 54744265103
54744300108, 54744315104
54744350105, 54744365101
54744400110, 54744415106
54744450111, 54744465107
54744500117, 54744515113
54744550118, 54744565114
54744600119, 54744615115
54744650116, 54744665112
54744700121, 54744715117
54744750123, 54744765119
54744800116, 54744815112
54744850125, 54744865121
54744900122, 54744915118
54744950123, 54744965119
54745000073, 54745015069
54745050118, 54745065114
54745100111, 54745115107
54745150112, 54745165108
54745200110, 54745215106
54745250111, 54745265107
54745300116, 54745315112
54745350117, 54745365113
54745400119, 54745415115
54745450124, 54745465120
54745500117, 54745515113
54745550122, 54745565118
54745600128, 54745615124
54745650129, 54745665125
54745700130, 54745715126
54745750135, 54745765131
54745800133, 54745815129
54745850130, 54745865126
54745900135, 54745915131
54745950140, 54745965136
54746000074, 54746015070
54746050107, 54746065103
54746100100, 54746115096
54746150125, 54746165121
54746200102, 54746215098
54746250108, 54746265104
54746300109, 54746315105
54746350106, 54746365102
54746400111, 54746415107
54746450116, 54746465112
54746500118, 54746515114
54746550119, 54746565115
54746600120, 54746615116
54746650117, 54746665113
54746700118, 54746715114
54746750124, 54746765120
54746800121, 54746815117
54746850126, 54746865122
54746900131, 54746915127
54746950128, 54746965124
54747000070, 54747015066
54747050107, 54747065103
54747100100, 54747115096
54747150101, 54747165097
54747200107, 54747215103
54747250104, 54747265100
54747300109, 54747315105
54747350110, 54747365106
54747400112, 54747415108
54747450117, 54747465113
54747500114, 54747515110
54747550119, 54747565115
54747600125, 54747615121
54747650126, 54747665122
54747700131, 54747715127
54747750132, 54747765128
54747800134, 54747815130
54747850127, 54747865123
54747900128, 54747915124
54747950129, 54747965125
54748000071, 54748015067
54748050112, 54748065108
54748100097, 54748115093
54748150118, 54748165114
54748200119, 54748215115
54748250101, 54748265097
54748300102, 54748315098
54748350103, 54748365099
54748400124, 54748415120
54748450125, 54748465121
54748500107, 54748515103
54748550108, 54748565104
54748600109, 54748615105
54748650134, 54748665130
54748700131, 54748715127
54748750133, 54748765129
54748800126, 54748815122
54748850115, 54748865111
54748900116, 54748915112
54748950137, 54748965133
54749000071, 54749015067
54749050108, 54749065104
54749100101, 54749115097
54749150098, 54749165094
54749200104, 54749215100
54749250121, 54749265117
54749300122, 54749315118
54749350123, 54749365119
54749400121, 54749415117
54749450122, 54749465118
54749500127, 54749515123
54749550120, 54749565116
54749600122, 54749615118
54749650123, 54749665119
54749700124, 54749715120
54749750125, 54749765121
54749800127, 54749815123
54749850120, 54749865116
54749900121, 54749915117
54749950122, 54749965118
54750000072, 54750015068
54750050109, 54750065105
54750100118, 54750115114
54750150115, 54750165111
54750200120, 54750215116
54750250122, 54750265118
54750300123, 54750315119
54750350124, 54750365120
54750400121, 54750415117
54750450122, 54750465118
54750500124, 54750515120
54750550125, 54750565121
54750600126, 54750615122
54750650127, 54750665123
54750700124, 54750715120
54750750126, 54750765122
54750800135, 54750815131
54750850136, 54750865132
54750900137, 54750915133
54750950138, 54750965134
54751000068, 54751015064
54751050101, 54751065097
54751100094, 54751115090
54751150115, 54751165111
54751200097, 54751215093
54751250122, 54751265118
54751300115, 54751315111
54751350116, 54751365112
54751400118, 54751415114
54751450123, 54751465119
54751500124, 54751515120
54751550121, 54751565117
54751600123, 54751615119
54751650124, 54751665120
54751700129, 54751715125
54751750130, 54751765126
54751800132, 54751815128
54751850133, 54751865129
54751900134, 54751915130
54751950135, 54751965131
54752000069, 54752015065
54752050106, 54752065102
54752100099, 54752115095
54752150116, 54752165112
54752200117, 54752215113
54752250119, 54752265115
54752300120, 54752315116
54752350121, 54752365117
54752400126, 54752415122
54752450119, 54752465115
54752500125, 54752515121
54752550126, 54752565122
54752600127, 54752615123
54752650128, 54752665124
54752700121, 54752715117
54752750127, 54752765123
54752800128, 54752815124
54752850133, 54752865129
54752900114, 54752915110
54752950115, 54752965111
54753000069, 54753015065
54753050102, 54753065098
54753100095, 54753115091
54753150116, 54753165112
54753200097, 54753215093
54753250099, 54753265095
54753300120, 54753315116
54753350121, 54753365117
54753400122, 54753415118
54753450123, 54753465119
54753500125, 54753515121
54753550106, 54753565102
54753600127, 54753615123
54753650128, 54753665124
54753700109, 54753715105
54753750115, 54753765111
54753800124, 54753815120
54753850121, 54753865117
54753900118, 54753915114
54753950123, 54753965119
54754000069, 54754015065
54754050102, 54754065098
54754100099, 54754115095
54754150116, 54754165112
54754200118, 54754215114
54754250119, 54754265115
54754300100, 54754315096
54754350101, 54754365097
54754400107, 54754415103
54754450124, 54754465120
54754500105, 54754515101
54754550106, 54754565102
54754600108, 54754615104
54754650113, 54754665109
54754700114, 54754715110
54754750111, 54754765107
54754800129, 54754815125
54754850122, 54754865118
54754900127, 54754915123
54754950128, 54754965124
54755000066, 54755015062
54755050103, 54755065099
54755100096, 54755115092
54755150093, 54755165089
54755200098, 54755215094
54755250104, 54755265100
54755300101, 54755315097
54755350102, 54755365098
54755400103, 54755415099
54755450104, 54755465100
54755500106, 54755515102
54755550111, 54755565107
54755600104, 54755615100
54755650109, 54755665105
54755700110, 54755715106
54755750116, 54755765112
54755800125, 54755815121
54755850122, 54755865118
54755900119, 54755915115
54755950120, 54755965116
54756000066, 54756015062
54756050099, 54756065095
54756100092, 54756115088
54756150117, 54756165113
54756200111, 54756215107
54756250116, 54756265112
54756300117, 54756315113
54756350098, 54756365094
54756400100, 54756415096
54756450129, 54756465125
54756500122, 54756515118
54756550103, 54756565099
54756600109, 54756615105
54756650110, 54756665106
54756700111, 54756715107
54756750108, 54756765104
54756800122, 54756815118
54756850119, 54756865115
54756900124, 54756915120
54756950129, 54756965125
54757000067, 54757015063
54757050096, 54757065092
54757100117, 54757115113
54757150114, 54757165110
54757200115, 54757215111
54757250097, 54757265093
54757300102, 54757315098
54757350119, 54757365115
54757400100, 54757415096
54757450101, 54757465097
54757500103, 54757515099
54757550108, 54757565104
54757600109, 54757615105
54757650106, 54757665102
54757700107, 54757715103
54757750113, 54757765109
54757800130, 54757815126
54757850119, 54757865115
54757900116, 54757915112
54757950121, 54757965117
54758000067, 54758015063
54758050100, 54758065096
54758100093, 54758115089
54758150118, 54758165114
54758200116, 54758215112
54758250117, 54758265113
54758300098, 54758315094
54758350099, 54758365095
54758400105, 54758415101
54758450106, 54758465102
54758500103, 54758515099
54758550108, 54758565104
54758600110, 54758615106
54758650115, 54758665111
54758700116, 54758715112
54758750121, 54758765117
54758800131, 54758815127
54758850124, 54758865120
54758900125, 54758915121
54758950130, 54758965126
54759000064, 54759015060
54759050101, 54759065097
54759100094, 54759115090
54759150091, 54759165087
54759200096, 54759215092
54759250102, 54759265098
54759300103, 54759315099
54759350100, 54759365096
54759400105, 54759415101
54759450110, 54759465106
54759500112, 54759515108
54759550117, 54759565113
54759600118, 54759615114
54759650115, 54759665111
54759700120, 54759715116
54759750122, 54759765118
54759800123, 54759815119
54759850108, 54759865104
54759900109, 54759915105
54759950130, 54759965126
54760000064, 54760015060
54760050097, 54760065093
54760100090, 54760115086
54760150091, 54760165087
54760200121, 54760215117
54760250094, 54760265090
54760300099, 54760315095
54760350104, 54760365100
54760400106, 54760415102
54760450111, 54760465107
54760500108, 54760515104
54760550113, 54760565109
54760600115, 54760615111
54760650116, 54760665112
54760700121, 54760715117
54760750122, 54760765118
54760800120, 54760815116
54760850125, 54760865121
54760900126, 54760915122
54760950131, 54760965127
54761000065, 54761015061
54761050106, 54761065102
54761100091, 54761115087
54761150092, 54761165088
54761200097, 54761215093
54761250099, 54761265095
54761300104, 54761315100
54761350105, 54761365101
54761400102, 54761415098
54761450107, 54761465103
54761500109, 54761515105
54761550114, 54761565110
54761600115, 54761615111
54761650116, 54761665112
54761700113, 54761715109
54761750119, 54761765115
54761800112, 54761815108
54761850129, 54761865125
54761900130, 54761915126
54761950127, 54761965123
54762000065, 54762015061
54762050098, 54762065094
54762100091, 54762115087
54762150092, 54762165088
54762200098, 54762215094
54762250095, 54762265091
54762300100, 54762315096
54762350105, 54762365101
54762400107, 54762415103
54762450108, 54762465104
54762500113, 54762515109
54762550110, 54762565106
54762600112, 54762615108
54762650113, 54762665109
54762700114, 54762715110
54762750119, 54762765115
54762800117, 54762815113
54762850122, 54762865118
54762900123, 54762915119
54762950124, 54762965120
54763000062, 54763015058
54763050103, 54763065099
54763100088, 54763115084
54763150089, 54763165085
54763200094, 54763215090
54763250096, 54763265092
54763300097, 54763315093
54763350102, 54763365098
54763400099, 54763415095
54763450104, 54763465100
54763500106, 54763515102
54763550111, 54763565107
54763600112, 54763615108
54763650117, 54763665113
54763700114, 54763715110
54763750116, 54763765112
54763800105, 54763815101
54763850122, 54763865118
54763900123, 54763915119
54763950128, 54763965124
54764000062, 54764015058
54764050099, 54764065095
54764100092, 54764115088
54764150089, 54764165085
54764200095, 54764215091
54764250092, 54764265088
54764300097, 54764315093
54764350098, 54764365094
54764400104, 54764415100
54764450105, 54764465101
54764500106, 54764515102
54764550103, 54764565099
54764600105, 54764615101
54764650110, 54764665106
54764700111, 54764715107
54764750116, 54764765112
54764800106, 54764815102
54764850119, 54764865115
54764900120, 54764915116
