# exposure_start_timestamp_us, exposure_end_timestamp_us
52113650015, 52113650983
52113700028, 52113700996
52113750026, 52113750994
52113800019, 52113800992
52113850016, 52113850984
52113900037, 52113901005
52113950030, 52113950998
52113999972, 52114000940
52114049997, 52114050965
52114100002, 52114100970
52114150015, 52114150983
52114200017, 52114200985
52114250006, 52114250974
52114300003, 52114300971
52114350020, 52114350988
52114400018, 52114400991
52114450015, 52114450993
52114500024, 52114501002
52114550021, 52114550999
52114600019, 52114600997
52114650016, 52114651000
52114700033, 52114701022
52114750030, 52114751014
52114800024, 52114801008
52114850037, 52114851026
52114900034, 52114901028
52114950027, 52114951016
52114999969, 52115000958
52115050002, 52115050991
52115100007, 52115100996
52115150016, 52115151005
52115200014, 52115201003
52115250007, 52115250996
52115300008, 52115300997
52115350001, 52115350990
52115400015, 52115401004
52115450008, 52115450997
52115500025, 52115501014
52115550022, 52115551011
52115600020, 52115601009
52115650017, 52115651006
52115700030, 52115701024
52115750023, 52115751023
52115800021, 52115801015
52115850018, 52115851012
52115900015, 52115901009
52115950032, 52115951026
52115999970, 52116000964
52116049995, 52116050989
52116100004, 52116100998
52116150013, 52116151007
52116200011, 52116201005
52116250004, 52116250998
52116300017, 52116301011
52116350014, 52116351014
52116400008, 52116401013
52116450005, 52116451015
52116500006, 52116501022
52116550019, 52116551029
52116600009, 52116601019
52116650030, 52116651046
52116700027, 52116701048
52116750020, 52116751046
52116800018, 52116801050
52116850031, 52116851068
52116900028, 52116901070
52116950025, 52116951067
52116999971, 52117001013
52117050020, 52117051062
52117099997, 52117101039
52117150006, 52117151048
52117200000, 52117201042
52117250021, 52117251063
52117300014, 52117301056
52117350007, 52117351049
52117400025, 52117401067
52117450014, 52117451062
52117500007, 52117501060
52117550024, 52117551077
52117600022, 52117601075
52117650015, 52117651068
52117700036, 52117701089
52117750021, 52117751074
52117800019, 52117801072
52117850036, 52117851089
52117900029, 52117901082
52117950026, 52117951079
52117999968, 52118001021
52118049997, 52118051050
52118100002, 52118101055
52118150015, 52118151068
52118200013, 52118201066
52118250006, 52118251059
52118300019, 52118301072
52118350012, 52118351065
52118400006, 52118401059
52118450003, 52118451056
52118500020, 52118501073
52118550013, 52118551066
52118600027, 52118601080
52118650020, 52118651073
52118700017, 52118701070
52118750010, 52118751063
52118800032, 52118801085
52118850025, 52118851078
52118900018, 52118901071
52118950035, 52118951088
52118999969, 52119001022
52119050002, 52119051055
52119100007, 52119101060
52119150016, 52119151069
52119200006, 52119201059
52119250003, 52119251056
52119300020, 52119301073
52119350017, 52119351070
52119400011, 52119401064
52119450024, 52119451077
52119500021, 52119501074
52119550006, 52119551059
52119600024, 52119601077
52119650021, 52119651074
52119700014, 52119701067
52119750027, 52119751080
52119800021, 52119801074
52119850014, 52119851067
52119900035, 52119901088
52119950028, 52119951081
52119999970, 52120001023
52120050011, 52120051064
52120100020, 52120101073
52120150005, 52120151058
52120200002, 52120201055
52120250000, 52120251053
52120300017, 52120301070
52120350006, 52120351059
52120400003, 52120401056
52120450020, 52120451073
52120500018, 52120501071
52120550007, 52120551049
52120600020, 52120601057
52120650017, 52120651049
52120700014, 52120701040
52120750032, 52120751053
52120800029, 52120801050
52120850026, 52120851047
52120900015, 52120901036
52120950036, 52120951057
52120999970, 52121000991
52121050019, 52121051040
52121100000, 52121101021
52121150009, 52121151030
52121200003, 52121201024
52121250020, 52121251041
52121300013, 52121301034
52121350006, 52121351022
52121400004, 52121401014
52121450021, 52121451026
52121500018, 52121501018
52121550007, 52121551007
52121600025, 52121601025
52121650022, 52121651022
52121700015, 52121701015
52121750036, 52121751036
52121800026, 52121801026
52121850023, 52121851023
52121900016, 52121901016
52121950037, 52121951037
52121999971, 52122000971
52122050012, 52122051012
52122100021, 52122101021
52122150006, 52122151006
52122200004, 52122201009
52122250001, 52122251011
52122300022, 52122301038
52122350007, 52122351028
52122400025, 52122401051
52122450022, 52122451043
52122500007, 52122501028
52122550008, 52122551034
52122600030, 52122601062
52122650015, 52122651052
52122700016, 52122701058
52122750033, 52122751081
52122800027, 52122801080
52122850024, 52122851083
52122900021, 52122901080
52122950034, 52122951093
52122999968, 52123001032
52123049997, 52123051066
52123100006, 52123101081
52123149995, 52123151075
52123200009, 52123201094
52123250006, 52123251091
52123300003, 52123301088
52123350020, 52123351105
52123400018, 52123401103
52123450015, 52123451100
52123500008, 52123501093
52123550021, 52123551112
52123600019, 52123601115
52123650012, 52123651103
52123700009, 52123701100
52123750026, 52123751117
52123800016, 52123801107
52123850013, 52123851104
52123900034, 52123901125
52123950027, 52123951118
52123999969, 52124001060
52124049998, 52124051089
52124100003, 52124101094
52124150012, 52124151103
52124200010, 52124201090
52124250007, 52124251082
52124300004, 52124301073
52124350021, 52124351080
52124400011, 52124401059
52124450008, 52124451045
52124500017, 52124501043
52124550022, 52124551032
52124600020, 52124601014
52124650029, 52124651013
52124700026, 52124700999
52124750023, 52124750985
52124800017, 52124800963
52124850014, 52124850950
52124900035, 52124900960
52124950024, 52124950938
52124999970, 52125000873
52125049995, 52125050888
52125100004, 52125100886
52125150021, 52125150898
52125200015, 52125200886
52125250004, 52125250875
52125300021, 52125300892
52125350018, 52125350889
52125400012, 52125400878
52125450009, 52125450870
52125500018, 52125500873
52125550015, 52125550870
52125600009, 52125600864
52125650030, 52125650885
52125700023, 52125700878
52125750020, 52125750875
52125800038, 52125800893
52125850027, 52125850882
52125900024, 52125900879
52125950021, 52125950876
52125999967, 52126000817
52126049992, 52126050837
52126099997, 52126100842
52126150010, 52126150855
52126200004, 52126200849
52126250001, 52126250846
52126299998, 52126300843
52126350015, 52126350860
52126400005, 52126400850
52126450002, 52126450847
52126500015, 52126500860
52126550016, 52126550861
52126600014, 52126600859
52126650011, 52126650856
52126700024, 52126700869
52126750021, 52126750866
52126800019, 52126800864
52126850012, 52126850857
52126900033, 52126900878
52126950026, 52126950876
52126999968, 52127000823
52127049997, 52127050858
52127100006, 52127100872
52127150015, 52127150886
52127200012, 52127200889
52127250002, 52127250884
52127299999, 52127300886
52127350016, 52127350898
52127400013, 52127400895
52127450010, 52127450897
52127500024, 52127500917
52127550017, 52127550904
52127600014, 52127600901
52127650007, 52127650900
52127700028, 52127700926
52127750022, 52127750915
52127800015, 52127800908
52127850028, 52127850931
52127900025, 52127900934
52127950022, 52127950936
52127999968, 52128000888
52128049993, 52128050918
52128100002, 52128100932
52128150007, 52128150943
52128200009, 52128200945
52128250002, 52128250938
52128299999, 52128300935
52128350020, 52128350956
52128400010, 52128400946
52128450007, 52128450943
52128500016, 52128500957
52128550021, 52128550967
52128600019, 52128600971
52128650012, 52128650969
52128700029, 52128700986
52128750022, 52128750979
52128800020, 52128800977
52128850013, 52128850975
52128900034, 52128901002
52128950027, 52128950995
52128999965, 52129000933
52129049994, 52129050962
52129100003, 52129100971
52129150016, 52129150984
52129200014, 52129200982
52129250011, 52129250979
52129300000, 52129300973
52129350017, 52129350995
52129400015, 52129400999
52129450008, 52129450992
52129500013, 52129500997
52129550014, 52129550998
52129600008, 52129600997
52129650005, 52129650999
52129700026, 52129701015
52129750023, 52129751012
52129800017, 52129801006
52129850010, 52129850999
52129900031, 52129901020
52129950024, 52129951013
52129999966, 52130000955
52130049995, 52130050984
52130100000, 52130100989
52130150005, 52130150994
52130200003, 52130200992
52130250000, 52130250989
52130300017, 52130301006
52130350014, 52130351003
52130400008, 52130400997
52130450021, 52130451010
52130500010, 52130500999
52130550011, 52130551000
52130600009, 52130600998
52130650026, 52130651015
52130700023, 52130701012
52130750012, 52130750996
52130800010, 52130800988
52130850027, 52130851000
52130900024, 52130900992
52130950021, 52130950983
52130999967, 52131000924
52131049996, 52131050948
52131100001, 52131100947
52131150014, 52131150950
52131200012, 52131200937
52131250009, 52131250923
52131300002, 52131300905
52131350019, 52131350912
52131400013, 52131400895
52131450010, 52131450887
52131500007, 52131500873
52131550024, 52131550885
52131600014, 52131600869
52131650011, 52131650856
52131700008, 52131700847
52131750025, 52131750854
52131800023, 52131800846
52131850016, 52131850829
52131900029, 52131900831
52131950026, 52131950817
52131999968, 52132000754
52132050013, 52132050794
52132099998, 52132100779
52132150003, 52132150784
52132200001, 52132200782
52132249998, 52132250779
52132300019, 52132300805
52132350012, 52132350803
52132400010, 52132400807
52132450023, 52132450820
52132500008, 52132500805
52132550013, 52132550810
52132600011, 52132600808
52132650028, 52132650830
52132700025, 52132700832
52132750014, 52132750827
52132800012, 52132800825
52132850029, 52132850842
52132900026, 52132900839
52132950023, 52132950836
52132999973, 52133000786
52133049998, 52133050811
52133100007, 52133100820
52133150020, 52133150833
52133200017, 52133200830
52133250015, 52133250828
52133300012, 52133300825
52133350021, 52133350834
52133400018, 52133400831
52133450011, 52133450824
52133500021, 52133500834
52133550026, 52133550839
52133600015, 52133600828
52133650012, 52133650825
52133700029, 52133700842
52133750027, 52133750840
52133800024, 52133800837
52133850021, 52133850839
52133900034, 52133900857
52133950027, 52133950850
52133999965, 52134000788
52134049994, 52134050817
52134100003, 52134100826
52134150016, 52134150839
52134200006, 52134200829
52134250003, 52134250826
52134300000, 52134300823
52134350017, 52134350840
52134400011, 52134400834
52134450008, 52134450831
52134500009, 52134500832
52134550018, 52134550841
52134600016, 52134600839
52134650013, 52134650836
52134700010, 52134700833
52134750027, 52134750850
52134800021, 52134800844
52134850018, 52134850841
52134900015, 52134900838
52134950032, 52134950855
52134999966, 52135000789
52135050011, 52135050834
52135099996, 52135100819
52135150005, 52135150828
52135200003, 52135200826
52135250000, 52135250823
52135300017, 52135300840
52135350006, 52135350829
52135400000, 52135400823
52135450017, 52135450840
52135500018, 52135500841
52135550007, 52135550830
52135600025, 52135600848
52135650014, 52135650843
52135700011, 52135700845
52135750028, 52135750857
52135800026, 52135800855
52135850019, 52135850848
52135900036, 52135900865
52135950025, 52135950854
52135999967, 52136000801
52136049992, 52136050831
52136099997, 52136100842
52136150014, 52136150864
52136200004, 52136200854
52136250001, 52136250851
52136299998, 52136300853
52136350019, 52136350880
52136400017, 52136400872
52136450010, 52136450865
52136500019, 52136500874
52136550020, 52136550875
52136600018, 52136600873
52136650011, 52136650866
52136700008, 52136700863
52136750025, 52136750880
52136800015, 52136800865
52136850012, 52136850857
52136900033, 52136900872
52136950030, 52136950859
52136999964, 52137000782
52137050017, 52137050830
52137099994, 52137100796
52137150007, 52137150804
52137200005, 52137200802
52137250002, 52137250799
52137299999, 52137300796
52137350012, 52137350809
52137400010, 52137400807
52137450003, 52137450800
52137500016, 52137500813
52137550017, 52137550814
52137600015, 52137600812
52137650004, 52137650801
52137700025, 52137700822
52137750022, 52137750819
52137800020, 52137800817
52137850017, 52137850814
52137900010, 52137900807
52137950027, 52137950824
52137999965, 52138000762
52138049990, 52138050787
52138099999, 52138100796
52138150016, 52138150813
52138200014, 52138200811
52138250003, 52138250800
52138300000, 52138300802
52138350017, 52138350824
52138400015, 52138400817
52138450012, 52138450814
52138500017, 52138500824
52138550018, 52138550831
52138600016, 52138600834
52138650009, 52138650832
52138700006, 52138700835
52138750027, 52138750861
52138800017, 52138800856
52138850014, 52138850859
52138900011, 52138900861
52138950012, 52138950862
52138999966, 52139000816
52139049991, 52139050841
52139099992, 52139100837
52139150009, 52139150848
52139200007, 52139200846
52139250004, 52139250843
52139299997, 52139300836
52139350018, 52139350857
52139400012, 52139400851
52139450009, 52139450848
52139500014, 52139500859
52139550023, 52139550873
52139600021, 52139600876
52139650018, 52139650879
52139700007, 52139700873
52139750008, 52139750879
52139800030, 52139800907
52139850027, 52139850909
52139900024, 52139900901
52139950017, 52139950894
52139999963, 52140000850
52140049988, 52140050881
52140099997, 52140100895
52140150014, 52140150917
52140200011, 52140200914
52140250001, 52140250904
52140299998, 52140300907
52140349995, 52140350909
52140400016, 52140400936
52140450013, 52140450938
52140500011, 52140500941
52140550004, 52140550940
52140600001, 52140600942
52140650022, 52140650958
52140700019, 52140700965
52140750013, 52140750965
52140800010, 52140800972
52140850023, 52140850996
52140900024, 52140901008
52140950021, 52140951015
52140999963, 52141000963
52141049996, 52141051006
52141100005, 52141101026
52141149990, 52141151027
52141200012, 52141201065
52141250009, 52141251078
52141300006, 52141301091
52141350003, 52141351104
52141399997, 52141401114
52141450018, 52141451151
52141500015, 52141501164
52141550008, 52141551173
52141600002, 52141601183
52141650019, 52141651211
52141700008, 52141701211
52141750005, 52141751219
52141800023, 52141801242
52141850016, 52141851230
52141900013, 52141901227
52141950030, 52141951244
52141999964, 52142001178
52142049989, 52142051187
52142099994, 52142101175
52142150011, 52142151171
52142200005, 52142201138
52142250002, 52142251109
52142300015, 52142301090
52142350012, 52142351054
52142400006, 52142401016
52142450003, 52142450981
52142500020, 52142500972
52142550013, 52142550933
52142600007, 52142600900
52142650004, 52142650875
52142700021, 52142700876
52142750018, 52142750863
52142800016, 52142800850
52142850029, 52142850858
52142900026, 52142900849
52142950023, 52142950846
52142999965, 52143000788
52143049994, 52143050817
52143099999, 52143100817
52143150008, 52143150821
52143200006, 52143200813
52143249999, 52143250801
52143300016, 52143300813
52143350013, 52143350810
52143400007, 52143400804
52143450000, 52143450797
52143500017, 52143500814
52143550010, 52143550807
52143600004, 52143600795
52143650025, 52143650811
52143700018, 52143700804
52143750007, 52143750793
52143800029, 52143800815
52143850022, 52143850803
52143900019, 52143900794
52143950012, 52143950782
52143999962, 52144000726
52144049991, 52144050750
52144100000, 52144100759
52144149989, 52144150748
52144200011, 52144200770
52144250004, 52144250763
52144299993, 52144300752
52144350014, 52144350773
52144400012, 52144400771
52144450005, 52144450764
52144500010, 52144500769
52144550019, 52144550778
52144600009, 52144600768
52144650006, 52144650765
52144700003, 52144700762
52144750020, 52144750779
52144800018, 52144800777
52144850015, 52144850774
52144900024, 52144900783
52144950021, 52144950780
52144999963, 52145000722
52145049992, 52145050751
52145100001, 52145100760
52145150010, 52145150774
52145200004, 52145200774
52145250001, 52145250765
52145299998, 52145300762
52145349995, 52145350765
52145400017, 52145400792
52145450006, 52145450776
52145500019, 52145500789
52145550000, 52145550770
52145600018, 52145600788
52145650015, 52145650790
52145700012, 52145700793
52145750025, 52145750806
52145800023, 52145800804
52145850016, 52145850797
52145900013, 52145900794
52145950030, 52145950816
52145999964, 52146000755
52146049989, 52146050775
52146099998, 52146100784
52146150011, 52146150802
52146200009, 52146200806
52146250006, 52146250803
52146299995, 52146300792
52146350016, 52146350813
52146400014, 52146400811
52146450011, 52146450808
52146500020, 52146500817
52146550021, 52146550818
52146600015, 52146600806
52146650012, 52146650798
52146700005, 52146700786
52146750026, 52146750801
52146800020, 52146800790
52146850017, 52146850787
52146900030, 52146900800
52146950027, 52146950797
52146999961, 52147000725
52147049994, 52147050753
52147100003, 52147100762
52147149988, 52147150747
52147200001, 52147200760
52147249999, 52147250758
52147299996, 52147300755
52147349993, 52147350752
52147400010, 52147400769
52147450007, 52147450766
52147500013, 52147500772
52147550014, 52147550773
52147600011, 52147600770
52147650008, 52147650762
52147700005, 52147700753
52147750023, 52147750771
52147800016, 52147800764
52147850013, 52147850761
52147900010, 52147900758
52147950027, 52147950775
52147999961, 52148000709
52148049986, 52148050734
52148099991, 52148100739
52148150004, 52148150752
52148200002, 52148200750
52148249995, 52148250743
52148299996, 52148300744
52148350009, 52148350752
52148400007, 52148400745
52148450004, 52148450742
52148500013, 52148500751
52148550018, 52148550756
52148600012, 52148600750
52148650005, 52148650743
52148700002, 52148700740
52148750023, 52148750761
52148800017, 52148800755
52148850014, 52148850752
52148900011, 52148900749
52148950028, 52148950766
52148999962, 52149000700
52149049991, 52149050729
52149100000, 52149100738
52149149989, 52149150727
52149200007, 52149200745
52149250004, 52149250742
52149299997, 52149300735
52149349998, 52149350736
52149399996, 52149400734
52149450013, 52149450751
52149499998, 52149500736
52149549999, 52149550737
52149600021, 52149600759
52149650018, 52149650756
52149700015, 52149700753
52149750012, 52149750750
52149800022, 52149800760
52149850019, 52149850757
52149900012, 52149900750
52149950009, 52149950747
52149999963, 52150000701
52150050016, 52150050754
52150099993, 52150100731
52150150006, 52150150744
52150200004, 52150200742
52150249997, 52150250729
52150299994, 52150300721
52150350007, 52150350734
52150400005, 52150400732
52150450002, 52150450729
52150500023, 52150500755
52150550016, 52150550754
52150600014, 52150600746
52150650003, 52150650735
52150700024, 52150700756
52150750021, 52150750753
52150800019, 52150800751
52150850016, 52150850748
52150900009, 52150900741
52150950026, 52150950758
52150999964, 52151000696
52151049993, 52151050725
52151100002, 52151100734
52151150015, 52151150747
52151200009, 52151200741
52151249998, 52151250730
52151300015, 52151300747
52151350012, 52151350744
52151400006, 52151400738
52151450003, 52151450735
52151500008, 52151500740
52151550009, 52151550741
52151600007, 52151600739
52151650004, 52151650736
52151700025, 52151700757
52151750022, 52151750754
52151800008, 52151800740
52151850029, 52151850761
52151900026, 52151900758
52151950019, 52151950751
52151999961, 52152000693
52152049990, 52152050722
52152099991, 52152100723
52152150004, 52152150736
52152200002, 52152200734
52152249999, 52152250731
52152299992, 52152300724
52152350013, 52152350745
52152400003, 52152400730
52152450000, 52152450722
52152500001, 52152500723
52152550014, 52152550736
52152600012, 52152600734
52152650009, 52152650731
52152700002, 52152700724
52152750019, 52152750741
52152800021, 52152800743
52152850014, 52152850736
52152900011, 52152900733
52152950032, 52152950754
52152999958, 52153000680
52153049987, 52153050714
52153099992, 52153100724
52153150005, 52153150732
52153200002, 52153200729
52153249996, 52153250723
52153299993, 52153300720
52153350010, 52153350737
52153400007, 52153400739
52153450004, 52153450742
52153500010, 52153500742
52153550015, 52153550747
52153600012, 52153600744
52153650009, 52153650747
52153700006, 52153700744
52153750004, 52153750742
52153800001, 52153800739
52153850014, 52153850752
52153900011, 52153900754
52153950008, 52153950756
52153999962, 52154000705
52154049991, 52154050734
52154099992, 52154100735
52154150005, 52154150748
52154200007, 52154200750
52154250004, 52154250747
52154300001, 52154300744
52154349998, 52154350741
52154400012, 52154400755
52154450005, 52154450748
52154500018, 52154500761
52154549999, 52154550742
52154600017, 52154600760
52154650014, 52154650757
52154700003, 52154700741
52154750024, 52154750756
52154800022, 52154800754
52154850019, 52154850751
52154900016, 52154900748
52154950013, 52154950745
52154999959, 52155000691
52155049988, 52155050720
52155099993, 52155100725
52155150010, 52155150742
52155200008, 52155200746
52155250005, 52155250748
52155299994, 52155300742
52155349991, 52155350745
52155400013, 52155400772
52155450010, 52155450764
52155499995, 52155500749
52155549996, 52155550750
52155600018, 52155600777
52155650015, 52155650779
52155700012, 52155700776
52155750009, 52155750779
52155800007, 52155800782
52155850020, 52155850801
52155900017, 52155900803
52155950014, 52155950805
52155999960, 52156000757
52156049989, 52156050796
52156099998, 52156100816
52156150007, 52156150836
52156200005, 52156200844
52156250002, 52156250852
52156299999, 52156300860
52156349992, 52156350863
52156400010, 52156400892
52156449999, 52156450892
52156499996, 52156500899
52156550013, 52156550927
52156600007, 52156600927
52156650004, 52156650924
52156700021, 52156700941
52156750010, 52156750930
52156800008, 52156800928
52156850005, 52156850925
52156900026, 52156900946
52156950019, 52156950939
52156999961, 52157000881
52157050010, 52157050930
52157099991, 52157100911
52157150004, 52157150924
52157200002, 52157200922
52157249995, 52157250915
52157300008, 52157300928
52157350005, 52157350925
52157400003, 52157400923
52157450000, 52157450920
52157500009, 52157500929
52157550010, 52157550930
52157600000, 52157600920
52157650017, 52157650937
52157700014, 52157700934
52157750011, 52157750931
52157800005, 52157800925
52157850026, 52157850946
52157900015, 52157900929
52157950008, 52157950917
52157999962, 52158000865
52158049987, 52158050885
52158099996, 52158100889
52158150005, 52158150898
52158199999, 52158200892
52158249996, 52158250889
52158299993, 52158300886
52158350010, 52158350903
52158400008, 52158400901
52158449997, 52158450890
52158500002, 52158500895
52158550011, 52158550904
52158600009, 52158600902
52158650006, 52158650899
52158700003, 52158700896
52158750016, 52158750909
52158800010, 52158800903
52158850007, 52158850905
52158900028, 52158900931
52158950025, 52158950934
52158999959, 52159000873
52159049984, 52159050904
52159099993, 52159100918
52159150006, 52159150936
52159200004, 52159200940
52159250001, 52159250942
52159299990, 52159300936
52159350007, 52159350948
52159400005, 52159400946
52159450006, 52159450947
52159499999, 52159500940
52159550016, 52159550957
52159600006, 52159600947
52159649999, 52159650940
52159700020, 52159700961
52159750017, 52159750958
52159800011, 52159800952
52159850008, 52159850949
52159900021, 52159900962
52159950018, 52159950959
52159999960, 52160000901
52160049993, 52160050934
52160100002, 52160100943
52160149991, 52160150932
52160200004, 52160200940
52160250002, 52160250927
52160299995, 52160300909
52160349992, 52160350895
52160400013, 52160400911
52160450014, 52160450907
52160500000, 52160500893
52160550017, 52160550910
52160600014, 52160600907
52160650011, 52160650904
52160700008, 52160700901
52160750026, 52160750929
52160800019, 52160800933
52160850012, 52160850937
52160900009, 52160900950
52160950006, 52160950963
52160999960, 52161000938
52161050001, 52161051001
52161099986, 52161101012
52161149999, 52161151058
52161200001, 52161201097
52161249998, 52161251131
52161299995, 52161301166
52161350008, 52161351216
52161400006, 52161401252
52161450003, 52161451275
52161500008, 52161501302
52161550017, 52161551327
52161600015, 52161601335
52161650004, 52161651330
52161700001, 52161701321
52161750022, 52161751342
52161800020, 52161801324
52161850017, 52161851300
52161900014, 52161901276
52161950027, 52161951257
52161999957, 52162001155
52162049986, 52162051151
52162099991, 52162101119
52162150004, 52162151095
52162199994, 52162201053
52162249991, 52162251017
52162299988, 52162300988
52162350005, 52162350983
52162400003, 52162400960
52162450000, 52162450946
52162500009, 52162500945
52162550010, 52162550935
52162600004, 52162600924
52162650001, 52162650915
52162699998, 52162700912
52162750019, 52162750933
52162800009, 52162800923
52162850006, 52162850920
52162900023, 52162900937
52162950020, 52162950940
52162999958, 52163000883
52163050011, 52163050941
52163099988, 52163100924
52163149997, 52163150938
52163199995, 52163200941
52163249992, 52163250944
52163299989, 52163300951
52163350006, 52163350979
52163400000, 52163400984
52163449997, 52163450991
52163500014, 52163501019
52163550011, 52163551021
52163600009, 52163601025
52163649998, 52163651019
52163700019, 52163701035
52163750016, 52163751032
52163800014, 52163801035
52163850011, 52163851037
52163900008, 52163901040
52163950021, 52163951058
52163999959, 52164001001
52164049988, 52164051030
52164099997, 52164101039
52164149986, 52164151034
52164200008, 52164201061
52164249993, 52164251052
52164299994, 52164301058
52164350011, 52164351080
52164400009, 52164401084
52164450006, 52164451086
52164499999, 52164501090
52164550008, 52164551104
52164600006, 52164601107
52164649999, 52164651106
52164700020, 52164701132
52164750017, 52164751140
52164800007, 52164801135
52164850004, 52164851143
52164900025, 52164901174
52164950022, 52164951182
52164999956, 52165001127
52165049985, 52165051166
52165099990, 52165101182
52165150003, 52165151206
52165200001, 52165201215
52165249998, 52165251228
52165299995, 52165301241
52165349992, 52165351254
52165400006, 52165401289
52165450003, 52165451307
52165500012, 52165501343
52165549993, 52165551351
52165600015, 52165601400
52165650012, 52165651429
52165700001, 52165701450
52165749998, 52165751484
52165800020, 52165801549
52165850021, 52165851598
52165900018, 52165901649
52165950007, 52165951696
52165999957, 52166001710
52166049986, 52166051814
52166099995, 52166101914
52166150008, 52166152023
52166200005, 52166202127
52166249995, 52166252235
52166299992, 52166302350
52166350009, 52166352484
52166400006, 52166402599
52166450003, 52166452703
52166500013, 52166502804
52166550014, 52166552885
52166600011, 52166602946
52166650008, 52166652991
52166700005, 52166703020
52166750003, 52166753050
52166800000, 52166803085
52166850013, 52166853130
52166900010, 52166903153
52166950007, 52166953172
52166999957, 52167003143
52167049990, 52167053187
52167099991, 52167103209
52167150000, 52167153234
52167199998, 52167203248
52167249991, 52167253273
52167300008, 52167303323
52167350001, 52167353326
52167400011, 52167403331
52167450004, 52167453324
52167500013, 52167503333
52167549994, 52167553341
52167600012, 52167603380
52167650009, 52167653404
52167700018, 52167703402
52167750015, 52167753404
52167800009, 52167803372
52167850022, 52167853347
52167900019, 52167903291
52167950012, 52167953225
52167999958, 52168003096
52168049983, 52168053041
52168099992, 52168102975
52168150005, 52168152908
52168199999, 52168202827
52168249996, 52168252749
52168300005, 52168302689
52168350002, 52168352616
52168399996, 52168402546
52168449993, 52168452479
52168500006, 52168502433
52168550003, 52168552377
52168599997, 52168602323
52168650018, 52168652290
52168700011, 52168702235
52168750004, 52168752180
52168800002, 52168802124
52168850015, 52168852084
52168900008, 52168902023
52168950005, 52168951967
52168999955, 52169001858
52169049984, 52169051834
52169099993, 52169101784
52169149998, 52169151725
52169199996, 52169201659
52169249993, 52169251591
52169299990, 52169301519
52169350007, 52169351466
52169400001, 52169401391
52169449990, 52169451310
52169500003, 52169501254
52169550004, 52169551185
52169600002, 52169601119
52169649995, 52169651054
52169700016, 52169701016
52169750005, 52169750957
52169800003, 52169800906
52169850020, 52169850875
52169900013, 52169900831
52169950010, 52169950791
52169999956, 52170000704
52170049981, 52170050703
52170099990, 52170100690
52170150003, 52170150682
52170200001, 52170200669
52170249998, 52170250656
52170300007, 52170300659
52170350000, 52170350647
52170399998, 52170400645
52170449991, 52170450638
52170500004, 52170500651
52170550009, 52170550656
52170599999, 52170600646
52170649996, 52170650643
52170700013, 52170700660
52170750010, 52170750657
52170800004, 52170800651
