# exposure_start_timestamp_us, exposure_end_timestamp_us
52041350027, 52041351139
52041400044, 52041401161
52041450041, 52041451164
52041500047, 52041501180
52041550044, 52041551183
52041600037, 52041601181
52041650034, 52041651178
52041700047, 52041701191
52041750037, 52041751181
52041800054, 52041801203
52041850051, 52041851211
52041900044, 52041901209
52041950037, 52041951208
52041999987, 52042001152
52042050012, 52042051177
52042100017, 52042101182
52042150030, 52042151195
52042200028, 52042201193
52042250025, 52042251190
52042300018, 52042301183
52042350031, 52042351196
52042400025, 52042401190
52042450042, 52042451207
52042500035, 52042501200
52042550028, 52042551193
52042600046, 52042601211
52042650035, 52042651200
52042700032, 52042701197
52042750049, 52042751214
52042800047, 52042801212
52042850040, 52042851205
52042900061, 52042901226
52042950050, 52042951215
52042999988, 52043001153
52043050013, 52043051178
52043100022, 52043101187
52043150035, 52043151190
52043200025, 52043201174
52043250018, 52043251162
52043300035, 52043301174
52043350032, 52043351165
52043400026, 52043401154
52043450027, 52043451155
52043500032, 52043501160
52043550029, 52043551152
52043600047, 52043601164
52043650040, 52043651147
52043700033, 52043701129
52043750030, 52043751115
52043800040, 52043801115
52043850037, 52043851101
52043900034, 52043901087
52043950051, 52043951093
52043999989, 52044001021
52044050042, 52044051068
52044100015, 52044101031
52044150028, 52044151033
52044200026, 52044201026
52044250023, 52044251017
52044300040, 52044301034
52044350029, 52044351023
52044400023, 52044401017
52044450044, 52044451038
52044500037, 52044501031
52044550030, 52044551024
52044600028, 52044601022
52044650041, 52044651035
52044700034, 52044701028
52044750031, 52044751025
52044800049, 52044801043
52044850046, 52044851040
52044900039, 52044901033
52044950052, 52044951046
52044999990, 52045000984
52045050015, 52045051009
52045100020, 52045101014
52045150033, 52045151027
52045200031, 52045201025
52045250024, 52045251018
52045300041, 52045301035
52045350034, 52045351028
52045400032, 52045401026
52045450029, 52045451023
52045500038, 52045501032
52045550031, 52045551025
52045600049, 52045601043
52045650046, 52045651040
52045700039, 52045701033
52045750032, 52045751026
52045800046, 52045801040
52045850039, 52045851033
52045900036, 52045901030
52045950053, 52045951042
52045999987, 52046000976
52046050020, 52046051009
52046100021, 52046101010
52046150034, 52046151023
52046200032, 52046201021
52046250025, 52046251014
52046300022, 52046301011
52046350039, 52046351028
52046400029, 52046401018
52046450026, 52046451015
52046500031, 52046501020
52046550036, 52046551025
52046600034, 52046601023
52046650055, 52046651044
52046700040, 52046701029
52046750037, 52046751026
52046800035, 52046801024
52046850052, 52046851041
52046900049, 52046901038
52046950034, 52046951023
52046999988, 52047000977
52047050017, 52047051006
52047100026, 52047101015
52047150035, 52047151024
52047200032, 52047201021
52047250022, 52047251011
52047300039, 52047301028
52047350032, 52047351021
52047400029, 52047401018
52047450022, 52047451011
52047500044, 52047501033
52047550029, 52047551018
52047600046, 52047601035
52047650039, 52047651028
52047700036, 52047701025
52047750034, 52047751023
52047800051, 52047801040
52047850040, 52047851029
52047900037, 52047901026
52047950054, 52047951043
52047999988, 52048000977
52048050017, 52048051006
52048100018, 52048101007
52048150031, 52048151020
52048200029, 52048201018
52048250022, 52048251011
52048300019, 52048301013
52048350036, 52048351036
52048400026, 52048401020
52048450023, 52048451017
52048500024, 52048501018
52048550037, 52048551031
52048600031, 52048601025
52048650028, 52048651022
52048700041, 52048701041
52048750038, 52048751043
52048800036, 52048801046
52048850053, 52048851069
52048900046, 52048901056
52048950043, 52048951053
52048999985, 52049000995
52049050018, 52049051028
52049100023, 52049101033
52049150012, 52049151022
52049200034, 52049201044
52049250023, 52049251033
52049300020, 52049301030
52049350017, 52049351027
52049400035, 52049401045
52049450032, 52049451042
52049500037, 52049501053
52049550038, 52049551059
52049600032, 52049601048
52049650029, 52049651045
52049700046, 52049701067
52049750039, 52049751065
52049800033, 52049801054
52049850050, 52049851071
52049900043, 52049901069
52049950036, 52049951068
52049999986, 52050001023
52050050019, 52050051051
52050100024, 52050101056
52050150033, 52050151065
52050200027, 52050201064
52050250024, 52050251066
52050300021, 52050301063
52050350018, 52050351060
52050400040, 52050401088
52050450029, 52050451082
52050500038, 52050501091
52050550043, 52050551096
52050600041, 52050601094
52050650034, 52050651093
52050700027, 52050701091
52050750044, 52050751113
52050800042, 52050801117
52050850039, 52050851119
52050900036, 52050901121
52050950033, 52050951118
52050999987, 52051001072
52051050016, 52051051101
52051100025, 52051101116
52051150038, 52051151134
52051200036, 52051201137
52051250029, 52051251125
52051300022, 52051301118
52051350039, 52051351140
52051400037, 52051401144
52051450030, 52051451142
52051500043, 52051501155
52051550040, 52051551152
52051600026, 52051601143
52051650043, 52051651166
52051700032, 52051701160
52051750049, 52051751182
52051800043, 52051801182
52051850032, 52051851165
52051900049, 52051901182
52051950042, 52051951175
52051999988, 52052001121
52052050017, 52052051150
52052100018, 52052101151
52052150023, 52052151156
52052200017, 52052201140
52052250030, 52052251147
52052300023, 52052301130
52052350036, 52052351137
52052400034, 52052401135
52052450043, 52052451144
52052500028, 52052501129
52052550025, 52052551126
52052600043, 52052601144
52052650036, 52052651137
52052700033, 52052701134
52052750042, 52052751143
52052800036, 52052801137
52052850053, 52052851154
52052900046, 52052901147
52052950039, 52052951140
52052999985, 52053001086
52053050034, 52053051135
52053100015, 52053101116
52053150024, 52053151125
52053200018, 52053201119
52053250015, 52053251116
52053300024, 52053301125
52053350017, 52053351118
52053400035, 52053401136
52053450032, 52053451133
52053500033, 52053501134
52053550038, 52053551139
52053600024, 52053601125
52053650045, 52053651152
52053700034, 52053701146
52053750031, 52053751143
52053800049, 52053801161
52053850042, 52053851154
52053900031, 52053901143
52053950048, 52053951160
52053999986, 52054001098
52054050015, 52054051127
52054100020, 52054101132
52054150033, 52054151150
52054200018, 52054201141
52054250016, 52054251139
52054300033, 52054301156
52054350026, 52054351149
52054400023, 52054401146
52054450032, 52054451160
52054500022, 52054501155
52054550043, 52054551176
52054600036, 52054601169
52054650029, 52054651162
52054700046, 52054701179
52054750036, 52054751175
52054800029, 52054801173
52054850046, 52054851195
52054900039, 52054901188
52054950032, 52054951181
52054999986, 52055001135
52055050031, 52055051180
52055100012, 52055101161
52055150021, 52055151176
52055200019, 52055201179
52055250036, 52055251196
52055300029, 52055301189
52055350038, 52055351198
52055400032, 52055401192
52055450025, 52055451185
52055500022, 52055501182
52055550035, 52055551195
52055600053, 52055601213
52055650038, 52055651198
52055700031, 52055701191
52055750048, 52055751208
52055800042, 52055801202
52055850035, 52055851195
52055900048, 52055901208
52055950041, 52055951201
52055999987, 52056001147
52056050032, 52056051181
52056100033, 52056101177
52056150022, 52056151166
52056200036, 52056201180
52056250029, 52056251173
52056300026, 52056301170
52056350019, 52056351163
52056400037, 52056401181
52056450030, 52056451174
52056500031, 52056501175
52056550036, 52056551180
52056600030, 52056601174
52056650027, 52056651171
52056700044, 52056701188
52056750041, 52056751185
52056800031, 52056801175
52056850048, 52056851192
52056900045, 52056901189
52056950038, 52056951182
52056999988, 52057001132
52057050033, 52057051177
52057100014, 52057101158
52057150027, 52057151171
52057200025, 52057201169
52057250018, 52057251162
52057300039, 52057301172
52057350024, 52057351152
52057400022, 52057401145
52057450039, 52057451156
52057500040, 52057501147
52057550029, 52057551130
52057600047, 52057601143
52057650036, 52057651127
52057700033, 52057701118
52057750050, 52057751130
52057800044, 52057801119
52057850041, 52057851116
52057900034, 52057901109
52057950047, 52057951122
52057999985, 52058001060
52058050010, 52058051085
52058100019, 52058101094
52058150028, 52058151103
52058200026, 52058201101
52058250015, 52058251090
52058300036, 52058301111
52058350029, 52058351104
52058400023, 52058401098
52058450040, 52058451115
52058500041, 52058501116
52058550022, 52058551097
52058600040, 52058601115
52058650033, 52058651108
52058700030, 52058701105
52058750047, 52058751122
52058800037, 52058801112
52058850034, 52058851109
52058900051, 52058901126
52058950048, 52058951123
52058999986, 52059001061
52059050011, 52059051086
52059100012, 52059101087
52059150025, 52059151100
52059200023, 52059201098
52059250020, 52059251095
52059300017, 52059301092
52059350034, 52059351109
52059400024, 52059401099
52059450021, 52059451096
52059500030, 52059501110
52059550035, 52059551110
52059600029, 52059601104
52059650046, 52059651126
52059700035, 52059701120
52059750028, 52059751119
52059800046, 52059801137
52059850039, 52059851130
52059900036, 52059901137
52059950045, 52059951152
52059999987, 52060001099
52060050016, 52060051139
52060100021, 52060101149
52060150034, 52060151162
52060200027, 52060201155
52060250017, 52060251140
52060300034, 52060301151
52060350027, 52060351139
52060400024, 52060401131
52060450041, 52060451142
52060500031, 52060501127
52060550024, 52060551120
52060600041, 52060601137
52060650034, 52060651130
52060700031, 52060701127
52060750049, 52060751145
52060800042, 52060801133
52060850031, 52060851116
52060900052, 52060901137
52060950045, 52060951130
52060999983, 52061001068
52061050008, 52061051093
52061100009, 52061101094
52061150022, 52061151107
52061200016, 52061201101
52061250013, 52061251098
52061300030, 52061301115
52061350027, 52061351112
52061400037, 52061401122
52061450034, 52061451119
52061500019, 52061501104
52061550020, 52061551105
52061600042, 52061601127
52061650035, 52061651120
52061700024, 52061701109
52061750045, 52061751130
52061800039, 52061801124
52061850032, 52061851117
52061900029, 52061901109
52061950046, 52061951126
52061999984, 52062001064
52062050009, 52062051089
52062100018, 52062101098
52062150031, 52062151111
52062200025, 52062201105
52062250014, 52062251094
52062300031, 52062301111
52062350024, 52062351104
52062400022, 52062401102
52062450039, 52062451119
52062500024, 52062501104
52062550025, 52062551105
52062600043, 52062601123
52062650040, 52062651120
52062700033, 52062701113
52062750026, 52062751106
52062800044, 52062801124
52062850033, 52062851113
52062900030, 52062901110
52062950047, 52062951127
52062999985, 52063001065
52063050010, 52063051090
52063100015, 52063101095
52063150020, 52063151100
52063200018, 52063201098
52063250015, 52063251095
52063300032, 52063301112
52063350029, 52063351109
52063400047, 52063401127
52063450036, 52063451116
52063500041, 52063501121
52063550022, 52063551102
52063600044, 52063601124
52063650037, 52063651117
52063700030, 52063701110
52063750047, 52063751127
52063800041, 52063801121
52063850034, 52063851114
52063900031, 52063901111
52063950048, 52063951128
52063999986, 52064001066
52064050015, 52064051095
52064100024, 52064101104
52064150037, 52064151117
52064200031, 52064201111
52064250028, 52064251108
52064300017, 52064301097
52064350034, 52064351114
52064400032, 52064401112
52064450029, 52064451109
52064500034, 52064501114
52064550039, 52064551119
52064600029, 52064601109
52064650046, 52064651126
52064700043, 52064701128
52064750036, 52064751127
52064800030, 52064801121
52064850047, 52064851138
52064900036, 52064901127
52064950053, 52064951144
52064999983, 52065001074
52065050016, 52065051107
52065100021, 52065101112
52065150026, 52065151117
52065200020, 52065201111
52065250017, 52065251108
52065300034, 52065301125
52065350027, 52065351118
52065400025, 52065401116
52065450034, 52065451125
52065500019, 52065501110
52065550020, 52065551111
52065600042, 52065601133
52065650035, 52065651126
52065700032, 52065701123
52065750045, 52065751136
52065800039, 52065801130
52065850032, 52065851123
52065900049, 52065901140
52065950046, 52065951131
52065999984, 52066001064
52066050009, 52066051084
52066100018, 52066101087
52066150027, 52066151096
52066200025, 52066201094
52066250022, 52066251091
52066300035, 52066301104
52066350028, 52066351097
52066400022, 52066401091
52066450019, 52066451088
52066500024, 52066501088
52066550033, 52066551092
52066600043, 52066601102
52066650040, 52066651099
52066700037, 52066701096
52066750030, 52066751089
52066800048, 52066801107
52066850045, 52066851104
52066900034, 52066901093
52066950051, 52066951110
52066999985, 52067001044
52067050030, 52067051089
52067100015, 52067101074
52067150028, 52067151087
52067200017, 52067201076
52067250035, 52067251094
52067300032, 52067301091
52067350025, 52067351084
52067400022, 52067401081
52067450035, 52067451094
52067500029, 52067501088
52067550022, 52067551081
52067600043, 52067601102
52067650036, 52067651095
52067700033, 52067701092
52067750047, 52067751106
52067800044, 52067801103
52067850037, 52067851096
52067900030, 52067901094
52067950047, 52067951116
52067999981, 52068001050
52068050026, 52068051095
52068100011, 52068101080
52068150020, 52068151089
52068200018, 52068201087
52068250011, 52068251080
52068300028, 52068301097
52068350017, 52068351086
52068400035, 52068401104
52068450032, 52068451101
52068500017, 52068501086
52068550018, 52068551087
52068600036, 52068601105
52068650025, 52068651094
52068700022, 52068701091
52068750039, 52068751108
52068800033, 52068801102
52068850026, 52068851095
52068900043, 52068901112
52068950036, 52068951105
52068999982, 52069001051
52069050007, 52069051076
52069100012, 52069101081
52069150025, 52069151094
52069200019, 52069201088
52069250012, 52069251081
52069300033, 52069301102
52069350026, 52069351095
52069400024, 52069401093
52069450021, 52069451090
52069500030, 52069501099
52069550027, 52069551096
52069600021, 52069601090
52069650042, 52069651111
52069700039, 52069701108
52069750036, 52069751105
52069800046, 52069801115
52069850043, 52069851112
52069900040, 52069901109
52069950033, 52069951102
52069999983, 52070001052
52070050028, 52070051097
52070100009, 52070101078
52070150022, 52070151091
52070200020, 52070201089
52070250013, 52070251082
52070300034, 52070301103
52070350023, 52070351092
52070400017, 52070401086
52070450038, 52070451107
52070500023, 52070501092
52070550028, 52070551097
52070600022, 52070601091
52070650035, 52070651104
52070700032, 52070701101
52070750029, 52070751098
52070800047, 52070801116
52070850044, 52070851113
52070900037, 52070901106
52070950050, 52070951119
52070999980, 52071001049
52071050009, 52071051078
52071100014, 52071101083
52071150027, 52071151096
52071200013, 52071201088
52071250010, 52071251090
52071300027, 52071301102
52071350020, 52071351095
52071400014, 52071401089
52071450031, 52071451106
52071500028, 52071501103
52071550033, 52071551108
52071600031, 52071601106
52071650024, 52071651099
52071700021, 52071701096
52071750038, 52071751113
52071800028, 52071801103
52071850045, 52071851120
52071900042, 52071901117
52071950035, 52071951110
52071999981, 52072001056
52072050014, 52072051094
52072100015, 52072101100
52072150028, 52072151119
52072200026, 52072201117
52072250019, 52072251110
52072300016, 52072301107
52072350037, 52072351128
52072400023, 52072401114
52072450016, 52072451107
52072500029, 52072501120
52072550026, 52072551117
52072600024, 52072601115
52072650033, 52072651124
52072700030, 52072701126
52072750023, 52072751124
52072800041, 52072801137
52072850038, 52072851134
52072900031, 52072901132
52072950044, 52072951151
52072999982, 52073001089
52073050007, 52073051114
52073100012, 52073101119
52073150025, 52073151132
52073200019, 52073201126
52073250032, 52073251139
52073300029, 52073301141
52073350022, 52073351139
52073400020, 52073401137
52073450037, 52073451154
52073500026, 52073501143
52073550019, 52073551136
52073600037, 52073601154
52073650030, 52073651147
52073700027, 52073701150
52073750024, 52073751152
52073800042, 52073801175
52073850031, 52073851170
52073900028, 52073901161
52073950049, 52073951182
52073999983, 52074001122
52074050012, 52074051156
52074100009, 52074101153
52074150026, 52074151170
52074200019, 52074201163
52074250017, 52074251161
52074300014, 52074301158
52074350031, 52074351175
52074400020, 52074401164
52074450037, 52074451181
52074500031, 52074501175
52074550028, 52074551172
52074600021, 52074601165
52074650042, 52074651186
52074700031, 52074701175
52074750029, 52074751173
52074800046, 52074801190
52074850043, 52074851187
52074900040, 52074901184
52074950033, 52074951177
52074999983, 52075001127
52075050032, 52075051176
52075100013, 52075101157
52075150022, 52075151166
52075200020, 52075201164
52075250033, 52075251177
52075300026, 52075301170
52075350023, 52075351167
52075400017, 52075401161
52075450038, 52075451187
52075500027, 52075501182
52075550020, 52075551169
52075600042, 52075601191
52075650035, 52075651184
52075700032, 52075701187
52075750025, 52075751185
52075800043, 52075801203
52075850036, 52075851196
52075900033, 52075901193
52075950050, 52075951210
52075999980, 52076001140
52076050005, 52076051165
52076100014, 52076101174
52076150019, 52076151179
52076200017, 52076201177
52076250014, 52076251174
52076300031, 52076301196
52076350028, 52076351199
52076400018, 52076401183
52076450035, 52076451200
52076500032, 52076501197
52076550025, 52076551190
52076600019, 52076601184
52076650040, 52076651205
52076700029, 52076701194
52076750022, 52076751187
52076800044, 52076801209
52076850037, 52076851202
52076900034, 52076901199
52076950031, 52076951196
52076999981, 52077001146
52077050006, 52077051171
52077100011, 52077101176
52077150024, 52077151189
52077200026, 52077201191
52077250019, 52077251184
52077300012, 52077301177
52077350029, 52077351194
52077400027, 52077401192
52077450024, 52077451189
52077500033, 52077501198
52077550038, 52077551203
52077600028, 52077601193
52077650041, 52077651206
52077700038, 52077701203
52077750031, 52077751196
52077800025, 52077801190
52077850038, 52077851203
52077900031, 52077901196
52077950028, 52077951193
52077999982, 52078001147
52078050007, 52078051172
52078100012, 52078101177
52078150021, 52078151186
52078200015, 52078201180
52078250012, 52078251177
52078300029, 52078301194
52078350022, 52078351187
52078400020, 52078401185
52078450033, 52078451198
52078500034, 52078501199
52078550023, 52078551188
52078600021, 52078601186
52078650038, 52078651203
52078700035, 52078701200
52078750024, 52078751189
52078800042, 52078801207
52078850039, 52078851204
52078900032, 52078901197
52078950029, 52078951194
52078999979, 52079001144
52079050012, 52079051177
52079100017, 52079101182
52079150006, 52079151171
52079200024, 52079201189
52079250021, 52079251186
52079300010, 52079301175
52079350027, 52079351192
52079400025, 52079401190
52079450022, 52079451187
52079500015, 52079501180
52079550032, 52079551197
52079600022, 52079601187
52079650019, 52079651184
52079700036, 52079701201
52079750033, 52079751198
52079800027, 52079801192
52079850024, 52079851189
52079900037, 52079901202
52079950034, 52079951199
52079999980, 52080001145
52080050005, 52080051170
52080100014, 52080101179
52080150027, 52080151192
52080200016, 52080201181
52080250014, 52080251179
52080300031, 52080301196
52080350028, 52080351193
52080400021, 52080401192
52080450034, 52080451210
52080500020, 52080501201
52080550025, 52080551212
52080600018, 52080601210
52080650035, 52080651227
52080700032, 52080701224
52080750022, 52080751214
52080800039, 52080801231
52080850036, 52080851228
52080900029, 52080901227
52080950046, 52080951254
52080999980, 52081001194
52081050021, 52081051240
52081100026, 52081101250
52081150015, 52081151239
52081200013, 52081201237
52081250010, 52081251234
52081300031, 52081301255
52081350016, 52081351246
52081400014, 52081401249
52081450031, 52081451271
52081500036, 52081501282
52081550021, 52081551267
52081600043, 52081601289
52081650028, 52081651274
52081700025, 52081701276
52081750042, 52081751298
52081800040, 52081801302
52081850033, 52081851295
52081900046, 52081901308
52081950043, 52081951305
52081999981, 52082001243
52082050006, 52082051268
52082100015, 52082101277
52082150028, 52082151290
52082200018, 52082201280
52082250015, 52082251277
52082300012, 52082301274
52082350029, 52082351291
52082400027, 52082401289
52082450024, 52082451286
52082500025, 52082501287
52082550034, 52082551296
52082600028, 52082601290
52082650025, 52082651287
52082700022, 52082701284
52082750039, 52082751301
52082800033, 52082801295
52082850030, 52082851292
52082900047, 52082901309
52082950044, 52082951316
52082999978, 52083001256
52083050023, 52083051295
52083100008, 52083101280
52083150021, 52083151293
52083200019, 52083201291
52083250012, 52083251284
52083300009, 52083301281
52083350022, 52083351294
52083400020, 52083401292
52083450013, 52083451285
52083500030, 52083501302
52083550031, 52083551303
52083600025, 52083601297
52083650038, 52083651310
52083700035, 52083701307
52083750032, 52083751304
52083800026, 52083801298
52083850023, 52083851295
52083900044, 52083901316
52083950033, 52083951305
52083999979, 52084001251
52084050004, 52084051276
52084100013, 52084101285
52084150026, 52084151298
52084200012, 52084201284
52084250029, 52084251301
52084300022, 52084301294
52084350019, 52084351291
52084400013, 52084401285
52084450034, 52084451306
52084500019, 52084501291
52084550036, 52084551308
52084600034, 52084601306
52084650027, 52084651299
52084700024, 52084701296
52084750041, 52084751313
52084800031, 52084801303
52084850024, 52084851296
52084900045, 52084901317
52084950042, 52084951304
52084999980, 52085001231
52085050005, 52085051251
52085100006, 52085101246
52085150019, 52085151254
52085200021, 52085201256
52085250014, 52085251249
52085300011, 52085301246
52085350028, 52085351263
52085400018, 52085401253
52085450035, 52085451270
52085500032, 52085501267
52085550025, 52085551260
52085600023, 52085601258
52085650032, 52085651267
52085700029, 52085701264
52085750026, 52085751261
52085800044, 52085801279
52085850041, 52085851276
52085900034, 52085901269
52085950047, 52085951282
52085999977, 52086001212
52086050002, 52086051237
52086100011, 52086101246
52086150024, 52086151270
52086200018, 52086201269
52086250007, 52086251253
52086300028, 52086301274
52086350021, 52086351272
52086400015, 52086401271
52086450012, 52086451263
52086500029, 52086501280
52086550022, 52086551284
52086600016, 52086601283
52086650037, 52086651309
52086700034, 52086701312
52086750031, 52086751314
52086800021, 52086801315
52086850038, 52086851342
52086900035, 52086901345
52086950032, 52086951352
52086999978, 52087001304
52087050007, 52087051338
52087100008, 52087101334
52087150017, 52087151343
52087200014, 52087201340
52087250012, 52087251338
52087300029, 52087301355
52087350022, 52087351359
52087400011, 52087401342
52087450032, 52087451363
52087500014, 52087501345
52087550019, 52087551356
52087600016, 52087601363
52087650033, 52087651386
52087700022, 52087701375
52087750020, 52087751373
52087800037, 52087801390
52087850034, 52087851387
52087900027, 52087901380
52087950048, 52087951401
52087999978, 52088001331
52088050003, 52088051356
52088100012, 52088101365
52088150025, 52088151378
52088200023, 52088201365
52088250012, 52088251343
52088300029, 52088301349
52088350026, 52088351330
52088400020, 52088401314
52088450017, 52088451300
52088500018, 52088501290
52088550023, 52088551290
52088600021, 52088601283
52088650018, 52088651274
52088700039, 52088701290
52088750032, 52088751278
52088800030, 52088801270
52088850043, 52088851273
52088900040, 52088901259
52088950033, 52088951247
52088999979, 52089001187
52089050008, 52089051211
52089100017, 52089101220
52089150022, 52089151225
52089200020, 52089201223
52089250017, 52089251220
52089300014, 52089301217
52089350011, 52089351209
52089400029, 52089401221
52089450018, 52089451205
52089500023, 52089501204
52089550028, 52089551204
52089600026, 52089601197
52089650023, 52089651194
52089700036, 52089701207
52089750033, 52089751204
52089800031, 52089801202
52089850024, 52089851195
52089900045, 52089901216
52089950042, 52089951213
52089999976, 52090001147
52090050005, 52090051176
52090100010, 52090101181
52090150023, 52090151194
52090200021, 52090201192
52090250018, 52090251189
52090300011, 52090301182
52090350028, 52090351199
52090400022, 52090401193
52090450015, 52090451186
52090500028, 52090501199
52090550029, 52090551200
52090600019, 52090601190
52090650036, 52090651207
52090700033, 52090701204
52090750030, 52090751201
52090800024, 52090801195
52090850037, 52090851208
52090900030, 52090901201
52090950027, 52090951198
52090999977, 52091001148
52091050006, 52091051177
52091100011, 52091101182
52091150020, 52091151191
52091200014, 52091201185
52091250011, 52091251182
52091300008, 52091301179
52091350025, 52091351196
52091400023, 52091401194
52091450012, 52091451183
52091500033, 52091501204
52091550022, 52091551193
52091600020, 52091601180
52091650037, 52091651192
52091700034, 52091701183
52091750023, 52091751167
52091800041, 52091801185
52091850038, 52091851182
52091900031, 52091901164
52091950028, 52091951156
52091999978, 52092001106
52092050003, 52092051131
52092100008, 52092101131
52092150021, 52092151138
52092200019, 52092201136
52092250016, 52092251133
52092300029, 52092301146
52092350022, 52092351139
52092400016, 52092401133
52092450013, 52092451120
52092500026, 52092501127
52092550023, 52092551119
52092600037, 52092601128
52092650034, 52092651119
52092700027, 52092701107
52092750024, 52092751099
52092800042, 52092801111
52092850035, 52092851104
52092900028, 52092901097
52092950045, 52092951114
52092999975, 52093001044
52093050000, 52093051069
52093100005, 52093101074
52093150018, 52093151087
52093200012, 52093201081
52093250009, 52093251078
52093300026, 52093301095
52093350023, 52093351092
52093400021, 52093401090
52093450030, 52093451099
52093500011, 52093501080
52093550016, 52093551085
52093600014, 52093601083
52093650031, 52093651106
52093700024, 52093701099
52093750037, 52093751112
52093800031, 52093801106
52093850028, 52093851103
52093900025, 52093901110
52093950042, 52093951133
52093999976, 52094001072
52094050001, 52094051102
52094100006, 52094101113
52094150019, 52094151136
52094200016, 52094201139
52094250010, 52094251138
52094300031, 52094301164
52094350020, 52094351153
52094400013, 52094401146
52094450030, 52094451163
52094500036, 52094501169
52094550021, 52094551154
52094600042, 52094601175
52094650031, 52094651164
52094700024, 52094701157
52094750022, 52094751155
52094800039, 52094801162
52094850032, 52094851149
52094900025, 52094901137
52094950042, 52094951154
52094999976, 52095001088
52095050009, 52095051116
52095100018, 52095101119
52095150003, 52095151104
52095200021, 52095201122
52095250014, 52095251115
52095300011, 52095301112
52095350028, 52095351129
52095400026, 52095401133
52095450023, 52095451135
52095500024, 52095501141
52095550029, 52095551146
52095600023, 52095601140
52095650020, 52095651137
52095700017, 52095701134
52095750034, 52095751151
52095800024, 52095801141
