# exposure_start_timestamp_us, exposure_end_timestamp_us
51817050077, 51817051986
51817100082, 51817101991
51817150095, 51817152004
51817200089, 51817201998
51817250086, 51817252011
51817300103, 51817302044
51817350092, 51817352054
51817400086, 51817402075
51817450087, 51817452097
51817500100, 51817502137
51817550093, 51817552146
51817600107, 51817602176
51817650100, 51817652174
51817700093, 51817702167
51817750090, 51817752164
51817800108, 51817802172
51817850105, 51817852153
51817900094, 51817902125
51817950115, 51817952125
51818000049, 51818002032
51818050082, 51818052033
51818100087, 51818101996
51818150076, 51818151936
51818200090, 51818201902
51818250087, 51818251857
51818300080, 51818301823
51818350101, 51818351817
51818400095, 51818401790
51818450088, 51818451761
51818500097, 51818501754
51818550098, 51818551739
51818600092, 51818601723
51818650089, 51818651709
51818700106, 51818701715
51818750103, 51818751707
51818800093, 51818801697
51818850110, 51818851714
51818900107, 51818901711
51818950100, 51818951704
51819000050, 51819001654
51819050075, 51819051679
51819100080, 51819101711
51819150093, 51819151745
51819200087, 51819201755
51819250084, 51819251768
51819300101, 51819301796
51819350090, 51819351795
51819400088, 51819401788
51819450097, 51819451797
51819500086, 51819501802
51819550095, 51819551838
51819600093, 51819601873
51819650102, 51819651925
51819700099, 51819701954
51819750096, 51819751978
51819800114, 51819802017
51819850107, 51819852026
51819900104, 51819902034
51819950117, 51819952052
51820000047, 51820001982
51820050080, 51820052015
51820100089, 51820102024
51820150078, 51820152013
51820200092, 51820202027
51820250089, 51820252008
51820300086, 51820301995
51820350083, 51820351981
51820400081, 51820401973
51820450082, 51820451974
51820500091, 51820501967
51820550084, 51820551950
51820600102, 51820601957
51820650099, 51820651943
51820700096, 51820701930
51820750093, 51820751911
51820800103, 51820801910
51820850100, 51820851891
51820900093, 51820901868
51820950114, 51820951873
51821000048, 51821001791
51821050101, 51821051822
51821100078, 51821101778
51821150091, 51821151775
51821200089, 51821201757
51821250082, 51821251729
51821300079, 51821301710
51821350092, 51821351706
51821400086, 51821401684
51821450083, 51821451660
51821500084, 51821501640
51821550097, 51821551637
51821600091, 51821601609
51821650100, 51821651597
51821700097, 51821701572
51821750090, 51821751544
51821800108, 51821801541
51821850105, 51821851516
51821900098, 51821901488
51821950115, 51821951484
51822000049, 51822001402
51822050078, 51822051415
51822100079, 51822101410
51822150092, 51822151418
51822200085, 51822201411
51822250099, 51822251425
51822300092, 51822301434
51822350085, 51822351448
51822400102, 51822401497
51822450099, 51822451532
51822500097, 51822501556
51822550106, 51822551587
51822600099, 51822601601
51822650092, 51822651610
51822700089, 51822701618
51822750107, 51822751647
51822800096, 51822801646
51822850113, 51822851674
51822900110, 51822901676
51822950103, 51822951675
51823000049, 51823001626
51823050074, 51823051651
51823100099, 51823101676
51823150084, 51823151661
51823200078, 51823201655
51823250099, 51823251676
51823300092, 51823301669
51823350085, 51823351662
51823400099, 51823401676
51823450092, 51823451669
51823500093, 51823501670
51823550102, 51823551668
51823600100, 51823601656
51823650093, 51823651633
51823700106, 51823701635
51823750099, 51823751623
51823800093, 51823801606
51823850110, 51823851612
51823900107, 51823901604
51823950124, 51823951616
51824000046, 51824001527
51824050075, 51824051545
51824100076, 51824101535
51824150089, 51824151532
51824200083, 51824201510
51824250096, 51824251502
51824300089, 51824301474
51824350086, 51824351449
51824400080, 51824401417
51824450093, 51824451403
51824500090, 51824501373
51824550083, 51824551334
51824600101, 51824601325
51824650098, 51824651290
51824700091, 51824701251
51824750108, 51824751236
51824800102, 51824801198
51824850091, 51824851155
51824900112, 51824901144
51824950105, 51824951105
51825000047, 51825001020
51825050076, 51825051022
51825100077, 51825101002
51825150086, 51825150984
51825200084, 51825200961
51825250081, 51825250936
51825300078, 51825300917
51825350095, 51825350924
51825400081, 51825400915
51825450098, 51825450948
51825500091, 51825500968
51825550088, 51825550997
51825600086, 51825601027
51825650103, 51825651076
51825700092, 51825701097
51825750109, 51825751135
51825800107, 51825801155
51825850100, 51825851169
51825900097, 51825901188
51825950094, 51825951211
51826000048, 51826001192
51826050073, 51826051249
51826100082, 51826101296
51826150091, 51826151353
51826200089, 51826201404
51826250082, 51826251467
51826300095, 51826301549
51826350088, 51826351622
51826400082, 51826401691
51826450083, 51826451767
51826500100, 51826501848
51826550085, 51826551892
51826600107, 51826601967
51826650100, 51826652009
51826700097, 51826702054
51826750090, 51826752095
51826800112, 51826802192
51826850101, 51826852255
51826900094, 51826902307
51826950115, 51826952387
51827000045, 51827002360
51827050070, 51827052428
51827100079, 51827102474
51827150084, 51827152506
51827200082, 51827202536
51827250079, 51827252565
51827300096, 51827302614
51827350093, 51827352643
51827400087, 51827402664
51827450096, 51827452689
51827500093, 51827502707
51827550094, 51827552698
51827600092, 51827602701
51827650089, 51827652698
51827700106, 51827702715
51827750095, 51827752704
51827800093, 51827802702
51827850090, 51827852699
51827900111, 51827902698
51827950104, 51827952670
51828000046, 51828002591
51828050075, 51828052588
51828100084, 51828102565
51828150097, 51828152540
51828200091, 51828202497
51828250088, 51828252451
51828300077, 51828302397
51828350098, 51828352375
51828400092, 51828402327
51828450093, 51828452290
51828500086, 51828502246
51828550083, 51828552200
51828600093, 51828602173
51828650090, 51828652127
51828700107, 51828702112
51828750104, 51828752082
51828800098, 51828802055
51828850095, 51828852030
51828900108, 51828902022
51828950101, 51828951988
51829000047, 51829001907
51829050072, 51829051906
51829100081, 51829101888
51829150090, 51829151881
51829200087, 51829201867
51829250081, 51829251851
51829300078, 51829301853
51829350095, 51829351870
51829400092, 51829401867
51829450101, 51829451876
51829500099, 51829501874
51829550096, 51829551882
51829600089, 51829601891
51829650086, 51829651909
51829700103, 51829701953
51829750093, 51829751969
51829800090, 51829801993
51829850111, 51829852041
51829900104, 51829902061
51829950101, 51829952079
51830000047, 51830002036
51830050076, 51830052059
51830100081, 51830102064
51830150094, 51830152077
51830200092, 51830202065
51830250085, 51830252047
51830300106, 51830302057
51830350095, 51830352052
51830400089, 51830402046
51830450086, 51830452043
51830500099, 51830502056
51830550100, 51830552057
51830600090, 51830602036
51830650087, 51830652017
51830700104, 51830702013
51830750101, 51830751988
51830800099, 51830801959
51830850096, 51830851919
51830900109, 51830901895
51830950106, 51830951843
51831000044, 51831001728
51831050073, 51831051704
51831100082, 51831101654
51831150091, 51831151604
51831200081, 51831201530
51831250078, 51831251463
51831300095, 51831301421
51831350088, 51831351355
51831400086, 51831401300
51831450103, 51831451268
51831500088, 51831501200
51831550089, 51831551153
51831600087, 51831601103
51831650104, 51831651077
51831700101, 51831701031
51831750090, 51831750988
51831800108, 51831800979
51831850105, 51831850950
51831900098, 51831900921
51831950095, 51831950897
51832000045, 51832000831
